C0084	22.71626246	114.2704209
C0085	22.73533826	114.2594777
C0086	22.70468225	114.234143
C0087	22.70289012	114.2364959
C0088	22.73310324	114.2772374
C0089	22.70049094	114.2406953
C0090	22.73198737	114.2326041
C0091	22.71811748	114.2480026
C0092	22.71823136	114.248542
C0093	22.73315615	114.2976629
C0094	22.7308492	114.2427673
C0095	22.71448951	114.2443288
C0096	22.74160353	114.2875816
C0097	22.72943188	114.2668519
C0098	22.729348	114.279054
C0099	22.69963949	114.1445579
C0100	22.73636566	114.2858926
C0101	22.74680488	114.2693444
C0102	22.72312465	114.2747366
C0103	22.75419616	114.284078
C0104	22.72852163	114.2297897
C0105	22.70933559	114.2612754
C0106	22.73393225	114.2489042
C0107	22.73393225	114.2489042
C0108	22.71142907	114.2635062
C0109	22.7001461	114.2400287
C0110	22.65746229	114.3476957
C0111	22.57170781	113.9054286
C0112	22.69916025	114.2432151
C0113	22.58012226	113.8844056
C0114	22.57806395	113.8930076
C0115	22.57091037	113.9009025
C0116	22.72726491	114.3009914
C0117	22.73389406	114.2396681
C0118	22.56992336	113.9013757
C0119	22.58035946	113.8984183
C0120	22.56561999	113.8947079
C0121	22.56910214	113.8860951
C0122	22.57170781	113.9054286
C0123	22.55822386	114.0818804
C0124	22.58410432	113.9122078
C0125	22.57987513	113.8978568
C0126	22.57712134	113.8638951
C0127	22.57170781	113.9054286
C0128	22.57168291	113.8877469
C0129	22.57303132	113.8814413
C0130	22.57267667	113.8805319
C0131	22.58175242	114.1113526
C0132	22.58590837	113.8689944
C0133	22.57243072	113.8808339
C0134	22.58240219	113.9123868
C0135	22.58505996	113.8804038
C0136	22.5831793	113.8718454
C0137	22.56485883	113.9045792
C0138	22.58594296	113.8795634
C0139	22.56657119	113.9046491
C0140	22.58756183	113.9117972
C0141	22.58448467	113.9136259
C0142	22.5736525	113.8819075
C0143	22.58141842	113.9088748
C0144	22.58208009	113.9149636
C0145	22.59600774	113.8942174
C0146	22.58466698	113.9117696
C0147	22.58197694	113.9099919
C0148	22.58483596	113.907636
C0149	22.58198463	113.9089284
C0150	22.57383761	113.8956075
C0151	22.70743279	113.9300131
C0152	22.58376293	113.905228
C0153	22.58666121	113.9091719
C0154	22.58336455	113.8930415
C0155	22.57119236	113.8871773
C0156	22.58133203	113.9072224
C0157	22.570735	113.888782
C0158	22.58551616	113.8933101
C0159	22.59407372	113.8948922
C0160	22.58541388	113.8931929
C0161	22.58551616	113.8933101
C0162	22.60766566	113.8585519
C0163	22.57622074	113.8767875
C0164	22.56510124	113.8858711
C0165	22.5931062	113.9021913
C0166	22.58700738	113.9231605
C0167	22.58750507	113.9071832
C0168	22.59051277	113.8960994
C0169	22.57711212	113.873867
C0170	22.58732409	113.9078329
C0171	22.59051277	113.8960994
C0172	22.58961102	113.918917
C0173	22.57966703	113.8737324
C0174	22.5744374	113.8899815
C0175	22.58685109	113.8936543
C0176	22.58680135	113.8936142
C0177	22.57500555	113.8905324
C0178	22.59461111	113.9010205
C0179	22.56548368	113.894197
C0180	22.58145629	113.8647656
C0181	22.58095046	113.8998611
C0182	22.57756841	113.9026461
C0183	22.56975718	113.9104326
C0184	22.5861062	113.8943549
C0185	22.58166841	113.8803978
C0186	22.55544624	113.8991863
C0187	22.55443044	113.8943467
C0188	22.57352699	113.8751521
C0189	22.74690859	114.0246196
C0190	22.55592573	113.8918949
C0191	22.57721378	113.8818248
C0192	22.56233651	113.9076439
C0193	22.57483549	113.8811973
C0194	22.56840437	113.8955019
C0195	22.57179737	113.8938529
C0196	22.57991456	113.9186506
C0197	22.58118773	113.919615
C0198	22.58699587	113.8709936
C0199	22.70743279	113.9300131
C0200	22.59026789	113.8716802
C0201	22.56723379	113.8977448
C0202	22.58148284	113.9198961
C0203	22.56634249	113.8997181
C0204	22.58699587	113.8709936
C0205	22.56702598	113.9105272
C0206	22.57942148	113.8916572
C0207	22.59021636	113.9036465
C0208	22.57129816	113.8920232
C0209	22.56483939	113.9142709
C0210	22.56648854	113.8811251
C0211	22.53470014	113.934485
C0212	22.56356707	113.8834799
C0213	22.58829674	113.8708217
C0214	22.57134458	113.894243
C0215	22.5643814	113.9089121
C0216	22.56392369	113.9068952
C0217	22.56417316	113.908003
C0218	22.58433891	113.8809909
C0219	22.59001679	113.8669876
C0220	23.12505187	113.4261179
C0221	23.1328338	113.4343643
C0222	23.12908146	113.425454
C0223	23.15568967	113.4144292
C0224	23.12689122	113.4261471
C0225	23.13405701	113.401953
C0226	23.12689122	113.4261471
C0227	23.13146449	113.3995361
C0228	23.1243926	113.4262066
C0229	23.12922062	113.422686
C0230	23.12411148	113.4260987
C0231	23.20441423	113.3732346
C0232	23.16612927	113.3856429
C0233	23.12923272	113.4285739
C0234	23.13438526	113.3869839
C0235	23.18017757	113.3575718
C0236	23.16306207	113.3489867
C0237	23.17957517	113.3573318
C0238	23.14151184	113.3622198
C0239	23.17402066	113.3658252
C0240	23.12820124	113.4098039
C0241	23.17773454	113.3592463
C0242	23.17196247	113.3533515
C0243	23.14151184	113.3622198
C0244	23.17630829	113.3577083
C0245	23.11822805	113.3654361
C0246	23.1912179	113.3356676
C0247	23.1205956	113.3644074
C0248	23.1210796	113.3705992
C0249	23.1582894	113.3588341
C0250	23.1215785	113.3771234
C0251	23.12641073	113.3664706
C0252	23.1630241	113.3350317
C0253	23.12173317	113.3642769
C0254	23.11797902	113.3634212
C0255	23.21850801	113.38547
C0256	23.16659194	113.3382389
C0257	23.21664501	113.391511
C0258	23.12116497	113.4259499
C0259	23.16612927	113.3856429
C0260	23.11974432	113.4242469
C0261	23.2032568	113.371018
C0262	23.19488528	113.3482489
C0263	23.21719106	113.3842337
C0264	23.207743	113.3871093
C0265	23.16791901	113.333968
C0266	23.12054511	113.3786088
C0267	23.2066358	113.3301951
C0268	23.16389013	113.4163251
C0269	23.16825306	113.3381455
C0270	23.12768631	113.3370741
C0271	23.13175467	113.4083019
C0272	23.12652681	113.3397282
C0273	23.12252179	113.3355431
C0274	23.12769351	113.3375407
C0275	23.16515112	113.4156573
C0276	23.16156123	113.3040001
C0277	23.19965405	113.3471287
C0278	23.16612927	113.3856429
C0279	23.13075055	113.3357563
C0280	23.15618288	113.312235
C0281	23.16612927	113.3856429
C0282	23.12544156	113.4121673
C0283	23.20209388	113.4056993
C0284	23.14811461	113.3527602
C0285	23.14634409	113.3274108
C0286	23.14744653	113.3511514
C0287	23.20467801	113.432874
C0288	23.13689572	113.3511279
C0289	23.14080635	113.3458805
C0290	23.15029712	113.3464253
C0291	23.13980826	113.3276992
C0292	23.12741628	113.4158214
C0293	23.1347199	113.3692562
C0294	23.13708468	113.3341858
C0295	23.13325275	113.3927583
C0296	23.14043782	113.3856567
C0297	23.13020053	113.3756045
C0298	23.13208667	113.3897653
C0299	23.13746237	113.3939663
C0300	23.1332381	113.3860504
C0301	23.11587316	113.4138164
C0302	23.17528334	113.3591743
C0303	23.13600769	113.3859074
C0304	23.13612309	113.3963694
C0305	23.11401571	113.4172338
C0306	23.11486722	113.4190267
C0307	23.11640019	113.4177526
C0308	23.14889709	113.3141524
C0309	23.14097651	113.3827285
C0310	23.13554328	113.3499491
C0311	23.1388268	113.3854092
C0312	23.1584355	113.3504712
C0313	23.11401571	113.4172338
C0314	23.15181752	113.3170388
C0315	23.14281326	113.376374
C0316	23.16518518	113.3251699
C0317	23.14179474	113.3769596
C0318	23.1381659	113.3728361
C0319	23.1381659	113.3728361
C0320	23.14174121	113.377658
C0321	23.142295	113.3788442
C0322	23.16922499	113.3296776
C0323	23.14033634	113.3742391
C0324	23.18859501	113.3424595
C0325	23.14205325	113.3791218
C0326	23.1299184	113.3862624
C0327	23.19728186	113.3735902
C0328	23.13028106	113.3863021
C0329	23.17598801	113.359472
C0330	23.17212957	113.3267016
C0331	23.1475	113.4439109
C0332	23.18831874	113.3423526
C0333	23.17480316	113.3322298
C0334	23.19650484	113.3731917
C0335	23.16114801	113.407645
C0336	23.14494501	113.34224
C0337	23.16612927	113.3856429
C0338	23.15972056	113.4046289
C0339	23.15892328	113.4010558
C0340	23.12688441	113.4190483
C0341	23.11859266	113.363084
C0342	23.12929222	113.4225656
C0343	23.12220706	113.4038838
C0344	23.20681869	113.3719943
C0345	23.1758545	113.3986552
C0346	23.20819295	113.3782438
C0347	23.20044124	113.3735598
C0348	23.17843172	113.4044495
C0349	23.17442846	113.4055186
C0350	23.2025618	113.3730311
C0351	23.13509985	113.3314282
C0352	23.20837788	113.3759994
C0353	23.2015648	113.3728935
C0354	23.16612927	113.3856429
C0355	23.15243901	113.335162
C0356	23.20200824	113.3923275
C0357	23.14183643	113.3781751
C0358	23.20157236	113.3932173
C0359	23.16612927	113.3856429
C0360	23.15263157	113.3319798
C0361	23.13349021	113.4174727
C0362	23.11575166	113.4317335
C0363	23.11368753	113.4290361
C0364	23.12638053	113.3942373
C0365	23.1193031	113.4255468
C0366	23.19773995	113.4183009
C0367	23.20168853	113.3996451
C0368	23.13081846	113.3660173
C0369	23.12857886	113.3915925
C0370	23.19899194	113.4238969
C0371	23.1632708	113.3191358
C0372	23.16256359	113.320802
C0373	23.1284712	113.3912495
C0374	23.13205746	113.4221537
C0375	23.13422755	113.4403644
C0376	23.13285803	113.4363703
C0377	23.11279965	113.4187034
C0378	23.13344913	113.43629
C0379	23.13376665	113.4347543
C0380	23.13583071	113.4350654
C0381	23.13375072	113.4413379
C0382	23.12890686	113.3660867
C0383	23.1291518	113.3668751
C0384	23.12281346	113.4178167
C0385	23.12885506	113.4188679
C0386	23.11962203	113.4152453
C0387	23.12186551	113.4159949
C0388	23.12039061	113.4185514
C0389	23.15693214	113.3509639
C0390	23.12922062	113.422686
C0391	23.13249699	113.4178735
C0392	23.12515753	113.3292059
C0393	23.12922062	113.422686
C0394	23.16964159	113.3892304
C0395	23.1402856	113.3760807
C0396	23.17610377	113.3747066
C0397	23.14206099	113.379267
C0398	23.13774085	113.3623959
C0399	23.17840518	113.3389591
C0400	23.14545882	113.3660191
C0401	23.1216073	113.3470553
C0402	23.12290431	113.3527004
C0403	23.1469423	113.369359
C0404	23.16612927	113.3856429
C0405	23.16612927	113.3856429
C0406	23.1968891	113.3339044
C0407	23.16202059	113.3130133
C0408	23.19978107	113.4060446
C0409	23.17969451	113.3261765
C0410	23.12579085	113.4293179
C0411	23.16612927	113.3856429
C0412	23.14080318	113.350435
C0413	23.12530182	113.4031386
C0414	23.16732015	113.3237873
C0415	23.1212872	113.4070672
C0416	23.12759406	113.4087636
C0417	23.14004212	113.3796294
C0418	23.15532417	113.3310176
C0419	23.16612927	113.3856429
C0420	23.13711924	113.3898865
C0421	23.15512634	113.3308469
C0422	23.12565121	113.4288337
C0423	23.1486366	113.4428693
C0424	23.1745072	113.3612287
C0425	23.16612927	113.3856429
C0426	23.15713798	113.3418418
C0427	23.1383053	113.3650099
C0428	23.16376379	113.4356948
C0429	23.12723201	113.403614
C0430	23.12470045	113.4104321
C0431	23.14682911	113.4408893
C0432	23.16329001	113.344705
C0433	23.11545269	113.402635
C0434	23.11665299	113.370997
C0435	23.11770618	113.3701314
C0436	23.12456025	113.4004077
C0437	23.17843093	113.3484722
C0438	23.15891441	113.403394
C0439	23.11751722	113.3707793
C0440	23.13002371	113.401493
C0441	23.13236227	113.4009143
C0442	23.12326076	113.3772618
C0443	23.13044998	113.4046842
C0444	23.12791853	113.4032901
C0445	23.12936525	113.4034057
C0446	23.12636543	113.4019455
C0447	23.12926908	113.4012359
C0448	23.12686091	113.3989386
C0449	23.12865975	113.4003061
C0450	23.12767612	113.399922
C0451	23.12838811	113.3999267
C0452	23.12577436	113.4021331
C0453	23.17110001	113.386176
C0454	23.1702714	113.3845854
C0455	23.169935	113.3873962
C0456	23.17088694	113.384945
C0457	23.17297534	113.3891679
C0458	23.13224525	113.4015337
C0459	23.1223545	113.4039966
C0460	23.16733018	113.3884603
C0461	23.16612705	113.3911312
C0462	23.13783116	113.3491553
C0463	23.10524047	113.2651575
C0464	23.10335599	113.2791487
C0465	23.10191316	113.2751669
C0466	23.16612927	113.3856429
C0467	23.11103724	113.2883062
C0468	23.12895676	113.4276409
C0469	23.19628164	113.3347933
C0470	23.19665542	113.337286
C0471	23.10907036	113.2547014
C0472	23.13283733	113.4193566
C0473	23.10129999	113.2946521
C0474	23.10122986	113.2946722
C0475	23.1076787	113.3386013
C0476	23.0742034	113.3630844
C0477	23.10408936	113.3351389
C0478	23.0742034	113.3630844
C0479	23.06418839	113.362687
C0480	23.05671252	113.3457198
C0481	23.09089713	113.3003223
C0482	23.09919654	113.3296033
C0483	23.114957	113.2814447
C0484	23.08312711	113.3007523
C0485	23.07960516	113.3043783
C0486	23.0845868	113.2826599
C0487	23.09498583	113.3411369
C0488	23.08619006	113.325538
C0489	23.10167845	113.3425208
C0490	23.10320259	113.3264069
C0491	23.11506401	113.281722
C0492	23.08098288	113.2878
C0493	23.10157845	113.3266995
C0494	23.09761507	113.3055911
C0495	23.09454748	113.2876803
C0496	23.09458181	113.2923934
C0497	23.09732543	113.3034853
C0498	23.10574469	113.3011106
C0499	23.09263632	113.3419836
C0500	23.10420069	113.3532167
C0501	23.10483155	113.3448499
C0502	23.08280922	113.2929272
C0503	23.08293112	113.2934438
C0504	23.10815359	113.3117107
C0505	23.0968528	113.2906035
C0506	23.06315734	113.3646997
C0507	23.07284432	113.3113609
C0508	23.07267048	113.3109996
C0509	23.07350832	113.3089423
C0510	23.09866075	113.2876385
C0511	23.10608204	113.3150025
C0512	23.10909927	113.2863779
C0513	23.07291504	113.3591541
C0514	23.10904524	113.2867449
C0515	23.07619087	113.2972712
C0516	23.09674521	113.2733857
C0517	23.07414653	113.3633138
C0518	23.08762923	113.3338413
C0519	23.10959733	113.2644583
C0520	23.11302326	113.2717933
C0521	23.08626228	113.3252833
C0522	23.08762923	113.3338413
C0523	23.09083386	113.3481028
C0524	23.09443038	113.2912593
C0525	23.08611484	113.3571097
C0526	23.09074297	113.347183
C0527	23.08759594	113.2925606
C0528	23.06997542	113.2871034
C0529	23.09395878	113.2918453
C0530	23.09395878	113.2918453
C0531	23.07809247	113.2881606
C0532	23.10572662	113.3155669
C0533	23.08702438	113.3198584
C0534	23.07492128	113.2841109
C0535	23.08663504	113.3251015
C0536	23.08619006	113.325538
C0537	23.08762923	113.3338413
C0538	23.08777107	113.327694
C0539	23.08393271	113.3575898
C0540	23.0885492	113.3250723
C0541	23.1045085	113.3148747
C0542	23.08238575	113.3038992
C0543	23.08135228	113.3015904
C0544	23.08169015	113.3026379
C0545	23.08371758	113.296943
C0546	23.08024183	113.2971605
C0547	23.08703248	113.2980198
C0548	23.08703864	113.3001433
C0549	23.10764362	113.2701929
C0550	23.09830727	113.2771132
C0551	23.06045481	113.3396684
C0552	23.08855622	113.3276184
C0553	23.05642216	113.3468796
C0554	23.07535847	113.2994357
C0555	23.09450564	113.3494191
C0556	23.0769887	113.306174
C0557	23.09830727	113.2771132
C0558	23.10764362	113.2701929
C0559	23.11502775	113.2691385
C0560	23.0908047	113.286799
C0561	23.08216973	113.3399428
C0562	23.08267459	113.3418352
C0563	23.11712058	113.2787457
C0564	23.10004705	113.2703402
C0565	23.07510657	113.27627
C0566	23.10947776	113.2747799
C0567	23.08605616	113.2910893
C0568	23.08371085	113.2907706
C0569	23.09280254	113.3140215
C0570	23.09734752	113.3148837
C0571	23.0960694	113.3132581
C0572	23.08762923	113.3338413
C0573	23.08762923	113.3338413
C0574	23.09640402	113.3144109
C0575	23.09280254	113.3140215
C0576	23.08544367	113.3855935
C0577	23.09618582	113.3140307
C0578	23.09338705	113.3134209
C0579	23.09795055	113.3143101
C0580	23.09528619	113.3185577
C0581	23.09389183	113.3159897
C0582	23.09436	113.3167254
C0583	23.09389183	113.3159897
C0584	23.09716146	113.3136987
C0585	23.08762923	113.3338413
C0586	23.09389183	113.3159897
C0587	23.09409555	113.3163308
C0588	23.09420024	113.3188899
C0589	23.0878842	113.3451148
C0590	23.09692509	113.3269848
C0591	23.08973575	113.2976973
C0592	23.08308279	113.3399863
C0593	23.08637024	113.3412992
C0594	23.11019087	113.329128
C0595	23.06625282	113.3205315
C0596	23.08308279	113.3399863
C0597	23.09702401	113.271248
C0598	23.09179241	113.3108031
C0599	23.08443045	113.3005584
C0600	23.09378139	113.3058854
C0601	23.07471447	113.309575
C0602	23.0938719	113.3071937
C0603	23.09236038	113.310923
C0604	23.09538155	113.31135
C0605	23.09120807	113.3040622
C0606	23.09369936	113.3105567
C0607	23.1379793	113.2105169
C0608	23.09908867	113.3087889
C0609	23.08981619	113.3357429
C0610	23.08636387	113.3323075
C0611	23.07122717	113.2953972
C0612	23.07708809	113.2899715
C0613	23.08727993	113.3326277
C0614	23.08719521	113.3339208
C0615	23.08762923	113.3338413
C0616	23.06273312	113.3638479
C0617	23.07618942	113.2946005
C0618	23.07784748	113.2986038
C0619	23.10627448	113.3002881
C0620	23.1229609	113.2624036
C0621	23.08762923	113.3338413
C0622	23.07951586	113.2823217
C0623	23.11421758	113.285233
C0624	23.08762923	113.3338413
C0625	23.08205701	113.280943
C0626	23.10607866	113.2918264
C0627	23.08762923	113.3338413
C0628	23.0765992	113.3605562
C0629	23.08762923	113.3338413
C0630	23.07402047	113.3605711
C0631	23.07837933	113.3554514
C0632	23.08762923	113.3338413
C0633	23.07152743	113.3273101
C0634	23.07402047	113.3605711
C0635	23.07796368	113.3569347
C0636	23.07838549	113.358134
C0637	23.07781713	113.3550919
C0638	23.08444791	113.3294982
C0639	23.07775339	113.3546727
C0640	23.07246747	113.323825
C0641	23.0718287	113.2890075
C0642	23.08065868	113.2770048
C0643	23.07294792	113.3250291
C0644	23.10737998	113.2957577
C0645	23.08762923	113.3338413
C0646	23.07094246	113.32752
C0647	23.08658267	113.3421038
C0648	23.08762923	113.3338413
C0649	23.09377133	113.3676052
C0650	23.09544271	113.3453691
C0651	23.09608467	113.3047565
C0652	23.07991274	113.2808283
C0653	23.09899171	113.2601142
C0654	23.09312304	113.2935605
C0655	23.07540145	113.2892083
C0656	23.09857836	113.2662736
C0657	23.07401136	113.2887508
C0658	23.09660821	113.321503
C0659	23.09863094	113.3182336
C0660	23.10543561	113.2895225
C0661	23.0958718	113.3252172
C0662	23.12437571	113.2829182
C0663	23.08762923	113.3338413
C0664	23.08572322	113.3332898
C0665	23.09227222	113.3127916
C0666	23.09150881	113.3161723
C0667	23.0910146	113.3255241
C0668	23.10130249	113.3146942
C0669	23.09656735	113.3213264
C0670	23.10041876	113.333484
C0671	23.10104752	113.3364545
C0672	23.10275735	113.318254
C0673	23.07324994	113.3134624
C0674	23.08762923	113.3338413
C0675	23.09060267	113.3623609
C0676	23.09478623	113.3367409
C0677	23.09134812	113.3632169
C0678	23.09100546	113.3318167
C0679	23.09019405	113.2772433
C0680	23.09169795	113.2754754
C0681	23.07668521	113.3096702
C0682	23.09821801	113.268301
C0683	23.10905359	113.3179521
C0684	23.10022614	113.2726541
C0685	23.06418839	113.362687
C0686	23.10274771	113.2711952
C0687	23.08249298	113.3850366
C0688	23.15365534	113.2342723
C0689	23.09735944	113.2842601
C0690	23.17204515	113.2813927
C0691	23.1972434	113.2627572
C0692	23.2075447	113.2432108
C0693	23.21081029	113.2450433
C0694	23.21081029	113.2450433
C0695	23.16551455	113.2295885
C0696	23.29451408	113.3313063
C0697	23.22906404	113.3128156
C0698	23.29451408	113.3313063
C0699	23.16551455	113.2295885
C0700	23.1882337	113.2684768
C0701	23.22172826	113.3087789
C0702	23.19082252	113.2724791
C0703	23.29451408	113.3313063
C0704	23.22152157	113.309553
C0705	23.17819414	113.2647026
C0706	23.16970076	113.245911
C0707	23.17859247	113.2639853
C0708	23.29451408	113.3313063
C0709	23.22152157	113.309553
C0710	23.22075746	113.3080152
C0711	23.17664253	113.2559723
C0712	23.19684776	113.2734356
C0713	23.22620436	113.3073348
C0714	23.23160086	113.3106535
C0715	23.22385331	113.306929
C0716	23.19246089	113.2736317
C0717	23.2207284	113.3089485
C0718	23.23782901	113.308346
C0719	23.22481794	113.3054284
C0720	23.16732015	113.2597465
C0721	23.23396983	113.3109769
C0722	23.19462568	113.2640926
C0723	23.23407815	113.3101896
C0724	23.23543796	113.2770141
C0725	23.17583833	113.2481992
C0726	23.19886704	113.2716597
C0727	23.21273332	113.2413421
C0728	23.16615703	113.2591405
C0729	23.22557919	113.3125664
C0730	23.1761072	113.2475017
C0731	23.149658	113.2253947
C0732	23.19928979	113.2671345
C0733	23.19993947	113.2613617
C0734	23.20932455	113.2579986
C0735	23.21080059	113.2590832
C0736	23.19803415	113.2646108
C0737	23.21021749	113.2556476
C0738	23.20841472	113.2577212
C0739	23.19797648	113.3331576
C0740	23.29451408	113.3313063
C0741	23.15870575	113.2662883
C0742	23.22596441	113.272686
C0743	23.18968038	113.2672583
C0744	23.17903723	113.2753205
C0745	23.29451408	113.3313063
C0746	23.19071731	113.2582008
C0747	23.19086356	113.2558512
C0748	23.19166658	113.2583624
C0749	23.22975601	113.293487
C0750	23.20256571	113.3294117
C0751	23.24077183	113.2899343
C0752	23.17679539	113.2427467
C0753	23.24237056	113.2816939
C0754	23.29451408	113.3313063
C0755	23.19826252	113.2586816
C0756	23.20025698	113.3283594
C0757	23.24560454	113.2888119
C0758	23.29451408	113.3313063
C0759	23.24426247	113.2777915
C0760	23.24383596	113.2876449
C0761	23.21901243	113.3357352
C0762	23.24378498	113.2856705
C0763	23.22680334	113.3094638
C0764	23.13699912	113.3948015
C0765	23.17474288	113.2416578
C0766	23.24560454	113.2888119
C0767	23.24560454	113.2888119
C0768	23.15641688	113.2530431
C0769	23.220519	113.2340276
C0770	23.18848224	113.2338488
C0771	23.17973157	113.262242
C0772	23.19899749	113.2610729
C0773	23.18843764	113.2354044
C0774	23.17978401	113.262046
C0775	23.18091592	113.2621524
C0776	23.16478319	113.2473809
C0777	23.19986204	113.258489
C0778	23.19638848	113.2725975
C0779	23.20526565	113.2611606
C0780	23.19331614	113.2401122
C0781	23.15994989	113.2278135
C0782	23.19746128	113.2366326
C0783	23.20118206	113.2627445
C0784	23.185965	113.2552556
C0785	23.17923709	113.2590134
C0786	23.1998715	113.2585149
C0787	23.18851763	113.2567373
C0788	23.15620952	113.2280859
C0789	23.20062261	113.2614293
C0790	23.29451408	113.3313063
C0791	23.16705287	113.2287605
C0792	23.16697007	113.2358627
C0793	23.16426121	113.2281478
C0794	23.16835494	113.2304667
C0795	23.22038167	113.2321281
C0796	23.21280913	113.2563331
C0797	23.20808563	113.2577813
C0798	23.16524223	113.2286286
C0799	23.18217853	113.2613571
C0800	23.18749279	113.2575708
C0801	23.19898134	113.2488865
C0802	23.21238008	113.2455835
C0803	23.17505201	113.245989
C0804	23.21935059	113.2920397
C0805	23.17148317	113.2721342
C0806	23.25614853	113.3214684
C0807	23.17565746	113.2420579
C0808	23.21372435	113.2599992
C0809	23.29451408	113.3313063
C0810	23.17480224	113.2576545
C0811	23.17628972	113.2569385
C0812	23.19141113	113.2669427
C0813	23.18587456	113.2571944
C0814	23.22653607	113.2354234
C0815	23.16474804	113.26768
C0816	23.14899517	113.1701124
C0817	23.17905304	113.2571002
C0818	23.1726583	113.2597049
C0819	23.21972176	113.2312636
C0820	23.18428586	113.233682
C0821	23.21701057	113.2848997
C0822	23.21774241	113.2316159
C0823	23.21232983	113.3325744
C0824	23.21671701	113.229748
C0825	23.16893487	113.2760813
C0826	23.21039927	113.331032
C0827	23.21301495	113.2392469
C0828	23.18289047	113.2501184
C0829	23.19890609	113.2732558
C0830	23.24022717	113.2930114
C0831	23.22301032	113.2559252
C0832	23.29451408	113.3313063
C0833	23.23640419	113.2853056
C0834	23.24560454	113.2888119
C0835	23.19697373	113.2484183
C0836	23.19232397	113.3463288
C0837	23.23654201	113.285113
C0838	23.18454838	113.2523117
C0839	23.21091918	113.2644936
C0840	23.22787383	113.3117009
C0841	23.16409511	113.2395024
C0842	23.22872783	113.3112224
C0843	23.19283563	113.2628347
C0844	23.19025492	113.3292015
C0845	23.22737521	113.3126598
C0846	23.18637825	113.3297315
C0847	23.17992592	113.2151645
C0848	23.21344409	113.2646931
C0849	23.21375646	113.2674042
C0850	23.15268275	113.23529
C0851	23.29451408	113.3313063
C0852	23.17992592	113.2151645
C0853	23.15292102	113.2342537
C0854	23.29451408	113.3313063
C0855	23.17595545	113.2641923
C0856	23.17114122	113.2799194
C0857	23.23053044	113.2723441
C0858	23.16472703	113.2682921
C0859	23.18617447	113.3315811
C0860	23.16573237	113.2679602
C0861	23.18760291	113.3293309
C0862	23.17362081	113.2633331
C0863	23.18816635	113.3329707
C0864	23.17457471	113.2653971
C0865	23.22234285	113.2980538
C0866	23.22220281	113.2988216
C0867	23.18654602	113.3324006
C0868	23.17548991	113.2751534
C0869	23.22320441	113.2952196
C0870	23.15800356	113.2702271
C0871	23.18394007	113.2793908
C0872	23.15907497	113.2706768
C0873	23.22286001	113.299456
C0874	23.21638169	113.282026
C0875	23.21458458	113.2824032
C0876	23.2120392	113.2891444
C0877	23.23938801	113.30976
C0878	23.21842479	113.2864192
C0879	23.2119763	113.2842362
C0880	23.21230095	113.2845938
C0881	23.21717004	113.284034
C0882	23.21435318	113.2820337
